,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
220,Atonsu  High School Junction,2023-10-31T11:26:32.000,6.6588961,-1.5940003,99.0,11.0,12.0,12.0,57.0
221,Atonsu  High School Junction,2023-10-31T11:26:37.000,6.6588932,-1.5940013,99.0,9.0,11.0,10.0,57.0
222,Atonsu  High School Junction,2023-10-31T11:26:42.000,6.6588922,-1.594003,99.0,8.0,10.0,9.0,57.0
223,Atonsu  High School Junction,2023-10-31T11:26:47.000,6.6588911,-1.5940025,99.0,10.0,11.0,10.0,57.0
224,Atonsu  High School Junction,2023-10-31T11:26:52.000,6.6588877,-1.5940032,98.0,9.0,11.0,10.0,57.0
225,Atonsu  High School Junction,2023-10-31T11:26:57.000,6.6588826,-1.5940071,98.0,9.0,11.0,10.0,57.0
226,Atonsu  High School Junction,2023-10-31T11:27:02.000,6.6588809,-1.5940108,98.0,11.0,12.0,12.0,57.0
227,Atonsu  High School Junction,2023-10-31T11:27:07.000,6.6588838,-1.5940133,99.0,11.0,12.0,12.0,56.0
228,Atonsu  High School Junction,2023-10-31T11:27:12.000,6.6588876,-1.5940144,99.0,9.0,11.0,10.0,56.0
229,Atonsu  High School Junction,2023-10-31T11:27:17.000,6.6588892,-1.5940171,99.0,7.0,9.0,8.0,57.0
230,Atonsu  High School Junction,2023-10-31T11:27:22.000,6.6588907,-1.5940194,98.0,6.0,7.0,7.0,57.0
231,Atonsu  High School Junction,2023-10-31T11:27:27.000,6.6588926,-1.5940201,99.0,7.0,8.0,8.0,56.0
232,Atonsu  High School Junction,2023-10-31T11:27:32.000,6.6588927,-1.594021,98.0,6.0,7.0,7.0,56.0
233,Atonsu  High School Junction,2023-10-31T11:27:37.000,6.6588902,-1.5940216,98.0,6.0,7.0,7.0,56.0
234,Atonsu  High School Junction,2023-10-31T11:27:42.000,6.6588828,-1.594023,98.0,5.0,6.0,6.0,56.0
235,Atonsu  High School Junction,2023-10-31T11:27:47.000,6.6588603,-1.5940233,98.0,4.0,5.0,5.0,56.0
236,Atonsu  High School Junction,2023-10-31T11:27:52.000,6.6588713,-1.5940284,98.0,3.0,4.0,4.0,56.0
237,Atonsu  High School Junction,2023-10-31T11:27:57.000,6.658873,-1.5940285,98.0,4.0,5.0,4.0,57.0
238,Atonsu  High School Junction,2023-10-31T11:28:02.000,6.6588743,-1.5940253,98.0,5.0,6.0,6.0,57.0
239,Atonsu  High School Junction,2023-10-31T11:28:07.000,6.6588731,-1.594012,98.0,6.0,7.0,7.0,57.0
240,Atonsu  High School Junction,2023-10-31T11:28:12.000,6.6588733,-1.5940092,98.0,6.0,7.0,7.0,57.0
241,Atonsu  High School Junction,2023-10-31T11:28:17.000,6.6588713,-1.5940096,98.0,6.0,7.0,7.0,57.0
242,Atonsu  High School Junction,2023-10-31T11:28:22.000,6.6588727,-1.5940023,98.0,6.0,7.0,7.0,57.0
243,Atonsu  High School Junction,2023-10-31T11:28:27.000,6.6588704,-1.594001,98.0,7.0,8.0,8.0,58.0
244,Atonsu  High School Junction,2023-10-31T11:28:32.000,6.6588705,-1.5940004,98.0,8.0,10.0,9.0,57.0
245,Atonsu  High School Junction,2023-10-31T11:28:37.000,6.6588696,-1.5939977,98.0,9.0,11.0,10.0,57.0
246,Atonsu  High School Junction,2023-10-31T11:28:42.000,6.6588767,-1.5939949,98.0,9.0,10.0,9.0,57.0
247,Atonsu  High School Junction,2023-10-31T11:28:47.000,6.6588789,-1.5939953,98.0,8.0,10.0,9.0,57.0
248,Atonsu  High School Junction,2023-10-31T11:28:52.000,6.6588789,-1.5939949,98.0,7.0,8.0,8.0,57.0
249,Atonsu  High School Junction,2023-10-31T11:28:57.000,6.6588816,-1.5939946,98.0,8.0,9.0,9.0,57.0
250,Atonsu  High School Junction,2023-10-31T11:29:02.000,6.6588792,-1.5939938,98.0,7.0,9.0,8.0,57.0
251,Atonsu  High School Junction,2023-10-31T11:29:07.000,6.6588672,-1.5940452,98.0,6.0,7.0,7.0,57.0
252,Atonsu  High School Junction,2023-10-31T11:29:12.000,6.6588683,-1.5940467,98.0,6.0,7.0,7.0,57.0
253,Atonsu  High School Junction,2023-10-31T11:29:17.000,6.658876,-1.5940248,98.0,7.0,8.0,8.0,57.0
254,Atonsu  High School Junction,2023-10-31T11:29:22.000,6.6588776,-1.5940331,98.0,8.0,10.0,9.0,58.0
255,Atonsu  High School Junction,2023-10-31T11:29:27.000,6.6588776,-1.5940407,98.0,6.0,7.0,7.0,58.0
256,Atonsu  High School Junction,2023-10-31T11:29:32.000,6.6588768,-1.5940469,98.0,6.0,7.0,7.0,58.0
257,Atonsu  High School Junction,2023-10-31T11:29:37.000,6.6588781,-1.5940491,98.0,6.0,7.0,7.0,58.0
258,Atonsu  High School Junction,2023-10-31T11:29:42.000,6.6588823,-1.5940467,98.0,6.0,7.0,7.0,57.0
259,Atonsu  High School Junction,2023-10-31T11:29:47.000,6.6588849,-1.5940476,98.0,7.0,8.0,8.0,58.0
260,Atonsu  High School Junction,2023-10-31T11:29:52.000,6.6588843,-1.5940529,98.0,7.0,8.0,8.0,58.0
261,Atonsu  High School Junction,2023-10-31T11:29:57.000,6.6588804,-1.594055,98.0,8.0,9.0,9.0,58.0
262,Atonsu  High School Junction,2023-10-31T11:30:02.000,6.6588767,-1.5940562,98.0,8.0,9.0,9.0,57.0
263,Atonsu  High School Junction,2023-10-31T11:30:07.000,6.6588758,-1.5940564,98.0,7.0,9.0,8.0,57.0
264,Atonsu  High School Junction,2023-10-31T11:30:12.000,6.6588752,-1.5940545,98.0,8.0,10.0,9.0,57.0
265,Atonsu  High School Junction,2023-10-31T11:30:17.000,6.658872,-1.594055,98.0,8.0,9.0,9.0,56.0
266,Atonsu  High School Junction,2023-10-31T11:30:22.000,6.6588874,-1.5940346,98.0,8.0,10.0,9.0,56.0
267,Atonsu  High School Junction,2023-10-31T11:30:27.000,6.6589036,-1.5940086,98.0,11.0,12.0,11.0,56.0
268,Atonsu  High School Junction,2023-10-31T11:30:32.000,6.6589073,-1.5940025,98.0,11.0,12.0,11.0,56.0
269,Atonsu  High School Junction,2023-10-31T11:30:37.000,6.6589103,-1.5939978,98.0,12.0,13.0,13.0,56.0
270,Atonsu  High School Junction,2023-10-31T11:30:42.000,6.6589111,-1.5939933,98.0,11.0,12.0,12.0,56.0
271,Atonsu  High School Junction,2023-10-31T11:30:47.000,6.6589122,-1.5939942,98.0,12.0,13.0,13.0,57.0
272,Atonsu  High School Junction,2023-10-31T11:30:52.000,6.658915,-1.5939948,98.0,12.0,13.0,13.0,57.0
273,Atonsu  High School Junction,2023-10-31T11:30:57.000,6.658919,-1.5939942,98.0,11.0,12.0,11.0,57.0
274,Atonsu  High School Junction,2023-10-31T11:31:02.000,6.6589086,-1.5940015,98.0,11.0,12.0,12.0,57.0
275,Atonsu  High School Junction,2023-10-31T11:31:07.000,6.6589083,-1.5940017,98.0,11.0,12.0,11.0,57.0
276,Atonsu  High School Junction,2023-10-31T11:31:12.000,6.6589196,-1.5939936,98.0,8.0,10.0,9.0,56.0
277,Atonsu  High School Junction,2023-10-31T11:31:17.000,6.65892,-1.5939916,98.0,7.0,8.0,8.0,56.0
278,Atonsu  High School Junction,2023-10-31T11:31:22.000,6.658917,-1.5939928,98.0,6.0,7.0,7.0,56.0
279,Atonsu  High School Junction,2023-10-31T11:31:27.000,6.6589194,-1.5939945,98.0,6.0,7.0,7.0,57.0
280,Atonsu  High School Junction,2023-10-31T11:31:32.000,6.6589205,-1.5939946,98.0,7.0,8.0,8.0,57.0
281,Atonsu  High School Junction,2023-10-31T11:31:37.000,6.6589185,-1.593995,98.0,8.0,10.0,9.0,57.0
282,Atonsu  High School Junction,2023-10-31T11:31:42.000,6.6589168,-1.5939931,99.0,10.0,11.0,10.0,57.0
283,Atonsu  High School Junction,2023-10-31T11:31:47.000,6.6589129,-1.5939978,99.0,12.0,13.0,13.0,57.0
284,Atonsu  High School Junction,2023-10-31T11:31:52.000,6.6589113,-1.5940015,98.0,12.0,13.0,13.0,57.0
285,Atonsu  High School Junction,2023-10-31T11:31:57.000,6.6589122,-1.5940019,99.0,12.0,13.0,13.0,57.0
286,Atonsu  High School Junction,2023-10-31T11:32:02.000,6.6589135,-1.5940021,98.0,11.0,12.0,12.0,57.0
287,Atonsu  High School Junction,2023-10-31T11:32:07.000,6.6589137,-1.5940032,99.0,7.0,8.0,8.0,57.0
288,Atonsu  High School Junction,2023-10-31T11:32:12.000,6.6589118,-1.5940056,99.0,7.0,8.0,8.0,57.0
289,Atonsu  High School Junction,2023-10-31T11:32:17.000,6.6589024,-1.5940114,99.0,6.0,7.0,7.0,56.0
290,Atonsu  High School Junction,2023-10-31T11:32:22.000,6.658891,-1.5940175,99.0,6.0,7.0,7.0,57.0
291,Atonsu  High School Junction,2023-10-31T11:32:27.000,6.6588958,-1.5940216,99.0,6.0,7.0,7.0,57.0
292,Atonsu  High School Junction,2023-10-31T11:32:32.000,6.6589334,-1.594009,99.0,5.0,6.0,6.0,57.0
293,Atonsu  High School Junction,2023-10-31T11:32:37.000,6.658935,-1.59401,99.0,7.0,8.0,8.0,57.0
294,Atonsu  High School Junction,2023-10-31T11:32:42.000,6.658935,-1.59401,99.0,7.0,8.0,8.0,57.0
295,Atonsu  High School Junction,2023-10-31T11:32:47.000,6.6588895,-1.5940272,99.0,7.0,8.0,8.0,57.0
296,Atonsu  High School Junction,2023-10-31T11:32:52.000,6.6589025,-1.5940308,99.0,7.0,8.0,8.0,57.0
297,Atonsu  High School Junction,2023-10-31T11:32:57.000,6.6588997,-1.5940349,99.0,6.0,7.0,7.0,57.0
298,Atonsu  High School Junction,2023-10-31T11:33:02.000,6.658898,-1.5940393,99.0,6.0,7.0,7.0,56.0
299,Atonsu  High School Junction,2023-10-31T11:33:07.000,6.658897,-1.5940426,99.0,6.0,7.0,7.0,56.0
300,Atonsu  High School Junction,2023-10-31T11:33:12.000,6.6588982,-1.5940418,99.0,7.0,9.0,8.0,56.0
301,Atonsu  High School Junction,2023-10-31T11:33:17.000,6.6588749,-1.5940525,99.0,7.0,9.0,8.0,57.0
302,Atonsu  High School Junction,2023-10-31T11:33:22.000,6.6588733,-1.5940517,99.0,8.0,10.0,9.0,57.0
303,Atonsu  High School Junction,2023-10-31T11:33:27.000,6.6588733,-1.5940517,99.0,7.0,8.0,8.0,57.0
304,Atonsu  High School Junction,2023-10-31T11:33:32.000,6.6588679,-1.594048,99.0,7.0,9.0,8.0,57.0
305,Atonsu  High School Junction,2023-10-31T11:33:37.000,6.6588705,-1.5940162,99.0,8.0,10.0,9.0,56.0
306,Atonsu  High School Junction,2023-10-31T11:33:42.000,6.6588761,-1.5939869,99.0,10.0,12.0,11.0,56.0
307,Atonsu  High School Junction,2023-10-31T11:33:47.000,6.658876,-1.5939785,99.0,14.0,16.0,15.0,56.0
308,Atonsu  High School Junction,2023-10-31T11:33:52.000,6.6588552,-1.5939591,99.0,15.0,17.0,16.0,56.0
309,Atonsu  High School Junction,2023-10-31T11:33:57.000,6.6588082,-1.5939425,99.0,16.0,18.0,17.0,56.0
310,Atonsu  High School Junction,2023-10-31T11:34:02.000,6.6587384,-1.5939864,99.0,15.0,16.0,16.0,55.0
311,Atonsu  High School Junction,2023-10-31T11:34:07.000,6.6586612,-1.5940105,99.0,12.0,13.0,13.0,55.0
312,Atonsu  High School Junction,2023-10-31T11:34:12.000,6.6586188,-1.594042,99.0,11.0,12.0,12.0,55.0
313,Atonsu  High School Junction,2023-10-31T11:34:17.000,6.6585806,-1.5940883,99.0,11.0,12.0,12.0,55.0
314,Atonsu  High School Junction,2023-10-31T11:34:22.000,6.6585942,-1.5941092,99.0,10.0,11.0,10.0,54.0
315,Atonsu  High School Junction,2023-10-31T11:34:27.000,6.6585997,-1.5941097,99.0,8.0,9.0,9.0,55.0
316,Atonsu  High School Junction,2023-10-31T11:34:32.000,6.6586003,-1.5941111,99.0,8.0,10.0,9.0,55.0
317,Atonsu  High School Junction,2023-10-31T11:34:37.000,6.658602,-1.5941092,99.0,8.0,10.0,9.0,55.0
318,Atonsu  High School Junction,2023-10-31T11:34:42.000,6.6586028,-1.5941069,99.0,8.0,10.0,9.0,55.0
319,Atonsu  High School Junction,2023-10-31T11:34:47.000,6.6586032,-1.5941064,99.0,8.0,10.0,9.0,55.0
320,Atonsu  High School Junction,2023-10-31T11:34:52.000,6.6586053,-1.5941066,99.0,8.0,9.0,9.0,55.0
321,Atonsu  High School Junction,2023-10-31T11:34:57.000,6.6586061,-1.5941049,99.0,7.0,8.0,8.0,55.0
322,Atonsu  High School Junction,2023-10-31T11:35:02.000,6.6585968,-1.594105,99.0,6.0,7.0,7.0,55.0
323,Atonsu  High School Junction,2023-10-31T11:35:07.000,6.6585967,-1.594105,99.0,7.0,8.0,8.0,55.0
324,Atonsu  High School Junction,2023-10-31T11:35:12.000,6.6585967,-1.594105,99.0,7.0,8.0,8.0,55.0
325,Atonsu  High School Junction,2023-10-31T11:35:17.000,6.6586013,-1.5940991,99.0,8.0,9.0,9.0,55.0
326,Atonsu  High School Junction,2023-10-31T11:35:22.000,6.6586026,-1.5940988,99.0,7.0,8.0,8.0,55.0
327,Atonsu  High School Junction,2023-10-31T11:35:27.000,6.6586038,-1.5940998,99.0,6.0,7.0,7.0,55.0
328,Atonsu  High School Junction,2023-10-31T11:35:32.000,6.6586038,-1.5940988,99.0,7.0,8.0,8.0,55.0
329,Atonsu  High School Junction,2023-10-31T11:35:37.000,6.6586029,-1.5940996,99.0,12.0,13.0,13.0,55.0
330,Atonsu  High School Junction,2023-10-31T11:35:42.000,6.6586013,-1.5940988,100.0,17.0,19.0,18.0,56.0
331,Atonsu  High School Junction,2023-10-31T11:35:47.000,6.6585997,-1.5940982,100.0,22.0,29.0,24.0,56.0
332,Atonsu  High School Junction,2023-10-31T11:35:52.000,6.6585968,-1.5941048,100.0,35.0,59.0,39.0,56.0
333,Atonsu  High School Junction,2023-10-31T11:35:57.000,6.6585967,-1.594105,100.0,58.0,118.0,69.0,56.0
334,Atonsu  High School Junction,2023-10-31T11:36:02.000,6.6585967,-1.594105,100.0,71.0,151.0,85.0,56.0
335,Atonsu  High School Junction,2023-10-31T11:36:07.000,6.6585967,-1.594105,100.0,52.0,103.0,61.0,56.0
336,Atonsu  High School Junction,2023-10-31T11:36:12.000,6.6585967,-1.594105,100.0,21.0,28.0,23.0,56.0
337,Atonsu  High School Junction,2023-10-31T11:36:17.000,6.6585967,-1.594105,100.0,15.0,16.0,16.0,57.0
338,Atonsu  High School Junction,2023-10-31T11:36:22.000,6.6585981,-1.5940998,100.0,15.0,17.0,16.0,57.0
339,Atonsu  High School Junction,2023-10-31T11:36:27.000,6.6585985,-1.5941017,100.0,23.0,32.0,25.0,57.0
340,Atonsu  High School Junction,2023-10-31T11:36:32.000,6.6586014,-1.5941044,100.0,28.0,41.0,30.0,56.0
341,Atonsu  High School Junction,2023-10-31T11:36:37.000,6.6586028,-1.594105,100.0,20.0,24.0,22.0,56.0
342,Atonsu  High School Junction,2023-10-31T11:36:42.000,6.6585995,-1.5941056,100.0,24.0,35.0,27.0,56.0
343,Atonsu  High School Junction,2023-10-31T11:36:47.000,6.658587,-1.5941102,100.0,83.0,181.0,100.0,56.0
344,Atonsu  High School Junction,2023-10-31T11:36:52.000,6.6585821,-1.5941132,100.0,133.0,312.0,165.0,57.0
345,Atonsu  High School Junction,2023-10-31T11:36:57.000,6.65858,-1.5941137,100.0,109.0,249.0,134.0,56.0
346,Atonsu  High School Junction,2023-10-31T11:37:02.000,6.6585789,-1.5941132,100.0,60.0,124.0,72.0,56.0
347,Atonsu  High School Junction,2023-10-31T11:37:07.000,6.6585799,-1.5941118,100.0,45.0,84.0,51.0,56.0
348,Atonsu  High School Junction,2023-10-31T11:37:12.000,6.65858,-1.5941117,100.0,45.0,84.0,51.0,56.0
349,Atonsu  High School Junction,2023-10-31T11:37:17.000,6.65858,-1.5941117,100.0,35.0,59.0,39.0,56.0
350,Atonsu  High School Junction,2023-10-31T11:37:22.000,6.65858,-1.5941117,100.0,22.0,29.0,24.0,55.0
351,Atonsu  High School Junction,2023-10-31T11:37:27.000,6.65858,-1.5941117,100.0,20.0,26.0,22.0,55.0
352,Atonsu  High School Junction,2023-10-31T11:37:32.000,6.65858,-1.5941117,100.0,22.0,28.0,24.0,55.0
353,Atonsu  High School Junction,2023-10-31T11:37:37.000,6.65858,-1.5941117,100.0,28.0,41.0,30.0,55.0
354,Atonsu  High School Junction,2023-10-31T11:37:42.000,6.65858,-1.5941117,100.0,37.0,65.0,42.0,55.0
355,Atonsu  High School Junction,2023-10-31T11:37:47.000,6.65858,-1.5941117,101.0,46.0,86.0,53.0,55.0
356,Atonsu  High School Junction,2023-10-31T11:37:52.000,6.65858,-1.5941117,101.0,40.0,71.0,45.0,55.0
357,Atonsu  High School Junction,2023-10-31T11:37:57.000,6.65858,-1.5941117,101.0,27.0,41.0,30.0,55.0
358,Atonsu  High School Junction,2023-10-31T11:38:02.000,6.65858,-1.5941117,101.0,19.0,23.0,20.0,54.0
359,Atonsu  High School Junction,2023-10-31T11:38:07.000,6.65858,-1.5941117,101.0,14.0,16.0,15.0,54.0
360,Atonsu  High School Junction,2023-10-31T11:38:12.000,6.65858,-1.5941117,101.0,16.0,18.0,17.0,54.0
361,Atonsu  High School Junction,2023-10-31T11:38:17.000,6.65858,-1.5941117,101.0,18.0,21.0,20.0,54.0
362,Atonsu  High School Junction,2023-10-31T11:38:22.000,6.65858,-1.5941117,101.0,18.0,21.0,20.0,54.0
363,Atonsu  High School Junction,2023-10-31T11:38:27.000,6.6585866,-1.5941046,101.0,20.0,25.0,22.0,55.0
364,Atonsu  High School Junction,2023-10-31T11:38:32.000,6.6585959,-1.5940919,101.0,21.0,27.0,23.0,55.0
365,Atonsu  High School Junction,2023-10-31T11:38:37.000,6.6585998,-1.5940888,101.0,20.0,25.0,22.0,54.0
366,Atonsu  High School Junction,2023-10-31T11:38:42.000,6.6586083,-1.5940898,101.0,16.0,19.0,18.0,54.0
367,Atonsu  High School Junction,2023-10-31T11:38:47.000,6.6586359,-1.5940673,101.0,16.0,18.0,17.0,54.0
368,Atonsu  High School Junction,2023-10-31T11:38:52.000,6.6586794,-1.5940293,101.0,37.0,66.0,43.0,54.0
369,Atonsu  High School Junction,2023-10-31T11:38:57.000,6.658724,-1.5940249,101.0,77.0,165.0,92.0,54.0
370,Atonsu  High School Junction,2023-10-31T11:39:02.000,6.6587641,-1.5940127,101.0,79.0,171.0,95.0,54.0
371,Atonsu  High School Junction,2023-10-31T11:39:07.000,6.6587839,-1.5940007,101.0,39.0,70.0,45.0,54.0
372,Atonsu  High School Junction,2023-10-31T11:39:12.000,6.6588172,-1.5939698,101.0,21.0,26.0,23.0,55.0
373,Atonsu  High School Junction,2023-10-31T11:39:17.000,6.6588513,-1.5939279,102.0,15.0,17.0,16.0,54.0
374,Atonsu  High School Junction,2023-10-31T11:39:22.000,6.6588817,-1.593906,102.0,12.0,13.0,13.0,54.0
375,Atonsu  High School Junction,2023-10-31T11:39:27.000,6.6589067,-1.593902,102.0,8.0,10.0,9.0,53.0
376,Atonsu  High School Junction,2023-10-31T11:39:32.000,6.6589135,-1.5939106,102.0,6.0,7.0,7.0,53.0
377,Atonsu  High School Junction,2023-10-31T11:39:37.000,6.6589104,-1.5939131,102.0,6.0,7.0,7.0,54.0
378,Atonsu  High School Junction,2023-10-31T11:39:42.000,6.6589096,-1.5939155,102.0,7.0,8.0,8.0,55.0
379,Atonsu  High School Junction,2023-10-31T11:39:47.000,6.6589066,-1.5938875,102.0,8.0,9.0,9.0,54.0
380,Atonsu  High School Junction,2023-10-31T11:39:52.000,6.658926,-1.5938535,102.0,10.0,11.0,10.0,54.0
381,Atonsu  High School Junction,2023-10-31T11:39:57.000,6.6589526,-1.5938489,102.0,9.0,10.0,9.0,53.0
382,Atonsu  High School Junction,2023-10-31T11:40:02.000,6.6589781,-1.5938339,102.0,8.0,10.0,9.0,53.0
383,Atonsu  High School Junction,2023-10-31T11:40:07.000,6.6590064,-1.5938266,102.0,7.0,8.0,8.0,53.0
384,Atonsu  High School Junction,2023-10-31T11:40:12.000,6.6590107,-1.5938367,102.0,6.0,7.0,7.0,53.0
385,Atonsu  High School Junction,2023-10-31T11:40:17.000,6.6590064,-1.5938438,102.0,7.0,8.0,8.0,54.0
386,Atonsu  High School Junction,2023-10-31T11:40:22.000,6.6590048,-1.5938459,102.0,8.0,10.0,9.0,54.0
387,Atonsu  High School Junction,2023-10-31T11:40:27.000,6.6590069,-1.5938472,102.0,8.0,10.0,9.0,54.0
388,Atonsu  High School Junction,2023-10-31T11:40:32.000,6.6590103,-1.5938442,102.0,9.0,11.0,10.0,54.0
389,Atonsu  High School Junction,2023-10-31T11:40:37.000,6.6590113,-1.59384,102.0,10.0,11.0,10.0,54.0
390,Atonsu  High School Junction,2023-10-31T11:40:42.000,6.6590206,-1.5938644,102.0,9.0,10.0,10.0,54.0
391,Atonsu  High School Junction,2023-10-31T11:40:47.000,6.6590234,-1.5938883,102.0,7.0,9.0,8.0,54.0
392,Atonsu  High School Junction,2023-10-31T11:40:52.000,6.6590152,-1.5938918,102.0,6.0,7.0,7.0,55.0
393,Atonsu  High School Junction,2023-10-31T11:40:57.000,6.6590157,-1.5938794,102.0,5.0,6.0,6.0,55.0
394,Atonsu  High School Junction,2023-10-31T11:41:02.000,6.6590175,-1.5938696,102.0,5.0,6.0,6.0,54.0
395,Atonsu  High School Junction,2023-10-31T11:41:07.000,6.6590155,-1.5938638,102.0,6.0,7.0,7.0,54.0
396,Atonsu  High School Junction,2023-10-31T11:41:12.000,6.6590149,-1.5938627,102.0,5.0,6.0,6.0,54.0
397,Atonsu  High School Junction,2023-10-31T11:41:17.000,6.6590033,-1.59386,102.0,8.0,9.0,9.0,54.0
398,Atonsu  High School Junction,2023-10-31T11:41:22.000,6.6590033,-1.59386,102.0,8.0,10.0,9.0,54.0
399,Atonsu  High School Junction,2023-10-31T11:41:27.000,6.6590033,-1.59386,102.0,10.0,11.0,11.0,54.0
400,Atonsu  High School Junction,2023-10-31T11:41:32.000,6.6590033,-1.59386,102.0,11.0,12.0,12.0,54.0
401,Atonsu  High School Junction,2023-10-31T11:41:37.000,6.6590033,-1.59386,102.0,10.0,11.0,10.0,54.0
402,Atonsu  High School Junction,2023-10-31T11:41:42.000,6.6590033,-1.59386,102.0,10.0,11.0,11.0,54.0
403,Atonsu  High School Junction,2023-10-31T11:41:47.000,6.6590033,-1.59386,102.0,10.0,11.0,10.0,55.0
404,Atonsu  High School Junction,2023-10-31T11:41:52.000,6.6590033,-1.59386,102.0,9.0,11.0,10.0,54.0
405,Atonsu  High School Junction,2023-10-31T11:41:57.000,6.6590033,-1.59386,102.0,12.0,13.0,13.0,54.0
406,Atonsu  High School Junction,2023-10-31T11:42:02.000,6.6590033,-1.59386,102.0,13.0,14.0,14.0,53.0
407,Atonsu  High School Junction,2023-10-31T11:42:07.000,6.6590085,-1.5938635,102.0,10.0,11.0,11.0,52.0
408,Atonsu  High School Junction,2023-10-31T11:42:12.000,6.6590164,-1.5938586,102.0,7.0,8.0,8.0,52.0
409,Atonsu  High School Junction,2023-10-31T11:42:17.000,6.6590167,-1.5938583,102.0,5.0,6.0,6.0,53.0
410,Atonsu  High School Junction,2023-10-31T11:42:22.000,6.6590167,-1.5938583,102.0,5.0,6.0,6.0,52.0
411,Atonsu  High School Junction,2023-10-31T11:42:27.000,6.6590167,-1.5938583,102.0,4.0,5.0,5.0,52.0
412,Atonsu  High School Junction,2023-10-31T11:42:32.000,6.6590022,-1.5938419,102.0,3.0,4.0,3.0,53.0
413,Atonsu  High School Junction,2023-10-31T11:42:37.000,6.659,-1.5938433,102.0,4.0,5.0,5.0,53.0
414,Atonsu  High School Junction,2023-10-31T11:42:42.000,6.659,-1.5938433,102.0,4.0,5.0,5.0,53.0
415,Atonsu  High School Junction,2023-10-31T11:42:47.000,6.6590017,-1.593875,102.0,5.0,6.0,6.0,52.0
416,Atonsu  High School Junction,2023-10-31T11:42:52.000,6.6590032,-1.5938718,102.0,6.0,7.0,7.0,52.0
417,Atonsu  High School Junction,2023-10-31T11:42:57.000,6.6590033,-1.5938717,102.0,6.0,7.0,7.0,51.0
418,Atonsu  High School Junction,2023-10-31T11:43:02.000,6.6590033,-1.5938717,102.0,5.0,6.0,6.0,51.0
419,Atonsu  High School Junction,2023-10-31T11:43:07.000,6.6590033,-1.5938717,102.0,5.0,6.0,6.0,52.0
420,Atonsu  High School Junction,2023-10-31T11:43:12.000,6.6590033,-1.5938717,102.0,4.0,5.0,5.0,52.0
421,Atonsu  High School Junction,2023-10-31T11:43:17.000,6.6590033,-1.5938717,102.0,6.0,7.0,7.0,53.0
422,Atonsu  High School Junction,2023-10-31T11:43:22.000,6.6590033,-1.5938717,102.0,6.0,7.0,7.0,53.0
423,Atonsu  High School Junction,2023-10-31T11:43:27.000,6.6590033,-1.5938717,102.0,6.0,7.0,7.0,53.0
424,Atonsu  High School Junction,2023-10-31T11:43:32.000,6.6590033,-1.5938717,102.0,5.0,6.0,6.0,54.0
425,Atonsu  High School Junction,2023-10-31T11:43:37.000,6.6590033,-1.5938717,102.0,5.0,6.0,6.0,54.0
426,Atonsu  High School Junction,2023-10-31T11:43:42.000,6.6590033,-1.5938717,102.0,6.0,7.0,7.0,53.0
427,Atonsu  High School Junction,2023-10-31T11:43:47.000,6.6590033,-1.5938717,102.0,5.0,6.0,6.0,53.0
428,Atonsu  High School Junction,2023-10-31T11:43:52.000,6.6590033,-1.5938717,102.0,6.0,7.0,7.0,52.0
429,Atonsu  High School Junction,2023-10-31T11:43:57.000,6.6590033,-1.5938717,102.0,5.0,6.0,6.0,53.0
430,Atonsu  High School Junction,2023-10-31T11:44:02.000,6.659003,-1.5938697,102.0,3.0,4.0,3.0,52.0
431,Atonsu  High School Junction,2023-10-31T11:44:07.000,6.6590025,-1.5938687,102.0,3.0,4.0,4.0,52.0
432,Atonsu  High School Junction,2023-10-31T11:44:12.000,6.6590018,-1.5938707,102.0,4.0,5.0,5.0,52.0
433,Atonsu  High School Junction,2023-10-31T11:44:17.000,6.6590015,-1.5938716,102.0,6.0,7.0,7.0,52.0
434,Atonsu  High School Junction,2023-10-31T11:44:22.000,6.6589995,-1.5938718,102.0,11.0,12.0,12.0,52.0
435,Atonsu  High School Junction,2023-10-31T11:44:27.000,6.6589993,-1.593871,102.0,14.0,15.0,15.0,54.0
436,Atonsu  High School Junction,2023-10-31T11:44:32.000,6.6590004,-1.5938722,102.0,15.0,17.0,16.0,55.0
437,Atonsu  High School Junction,2023-10-31T11:44:37.000,6.6590031,-1.5938718,102.0,13.0,15.0,14.0,55.0
